StyleID;text;rating
709229;"Tolles, luftiges Sommerkleidchen. Perfekt für Strand, Camping, Garten. Mit dem richtigen Schuhen aufgepeppt taugt es bestimmt auch für einen Einkaufsbummel. Versteckt die kleinen Dinge am Bauch ;) habe es jetzt in schwarz/weiß und  bestell es mir definitiv noch in zwei anderen Farben! Mit meiner Zwischengröße (42/44) passt endlich  mal was in 40/42! ";5
8623725;ich habe dieses Modell bereits mehrmals es ist sehr angenehm zu tragen schön in der Passform es rutscht nichts man fühlt sich sehr wohl;5
553018;Der Schuh ist sehr bequem, gut verarbeitet, fällt aber eher klein aus.;4
44970574;super gute passform für mich an den oberschenkel und am po und dazu noch passend in der länge.geniale hose.;4
515928;Die Qualität und Passgenauigkeit ist verblüffend! Werde auch weiterhin bei bonprix die wunderschöne Unterwäsche bestellen! Vielen Dank!;5
9743730;Qualität und farbe entspricht genau meine vorstellung.Lässt kein Licht durch.;4
709229;Luftiges Sommerkleidchen. Nichts kratzt oder engt ein. Habe es in 2 Farben (schwarz-weiss und rot).;5
709229;Sitzt gut sehr bequem ;4
553018;Der Schuh ist einfach super. Sollte dauerhaft im Programm bleiben. Ein tolles Preisleistungsverhältnis. ;5
9743730;"Wer zu doof ist, ""Ösen"" statt ""Kräuselband"" anzuklicken, sollte sich nicht über fehlende Ösen beschweren ;-) Habe die Gardine in 1,75 x 2,30 in blau bestellt und dann war sie auch noch reduziert!!! Sehr, sehr schöner Stoff, eher petrol-farbend, aber dadurch noch schöner... Fällt schön und verdunkelt in der Tat hervorragend... Sehr empfehlendswert!";5
654563;hervorragend. Qualität, Passform und Preis stimmen.;5
8623725; Ich kann erst nach meinem Winterurlaub im Süden mehr sagen. Das Material fühlt ich auf jeden Fall gut an. ;3
515928;ja danke ich bin sehr zufrieden und passt mir genau ;5
9743730;Qualität der Deko ist super, allerdings verdunkelt der beige Store nicht wie erwartet. Der braune Store verdunkelt sehr gut.;4
8623725;material ok. die brust wurde  an den seiten nich genug unterstützt, ;4
44970574;Material gut, Beine sehr eng;3
8623725;sitz am Schritt und an dem Brustteil nicht;2
553018;Die Ballerina habe ich mir in mehreren Farben bestellt. Allesamt in Gr. 43. Sie fallen unterschiedlich aus. Ist halt eine Massenproduktion. Zu groß fallen Sie aber alle NICHT aus. Passform für Gr. 43 o.k.;3
553018;Der Schuh ist viel zu groß, entspricht für mein Empfinden nicht der Größe, die ich bestellt habe.;1
553018;Passt genau in meiner Größe. Super schöner Schuh!;5
553018;Sehr leichte Qualität, fällt leider sehr groß aus, so das ich zurück schicken muss;2
515928;Super!;5
515928;Sieht sehr sexy aus in Apricot. Super Sitz, Material und Verarbeitung sind gut. Preis - Leistungs - Vverhältnis ist gut.;5
1709054;Der Artikel ist so wie ich ihn mir vorgestellt habe;4
1709054;"Bequem und lässig. Die Qualität ist absolut okay. Farbecht und formstabil. Die Ausschnittgröße ist noch akzeptabel ;)";5
8623725;Super Material,, passt perfekt. Der Ruückenausschnitt könnte grösser sein.;5
434886;Paket bekommen ausgepackt angezogen und es passt ;5
655046;Super Passform , gute Qualität;5
434886;Preis-Leistungsverhältnis passt, Qualität ist entsprechend.;4
515928;sitzt perfekt und ist angenehm zu tragen.;5
434886;schade, ich war jahrelang ein großer fan dieser hose, aber in der letzten zeit, wurde die stoffqualität schlechter, ebenfalls der reißverschluss. und der schnitt einfache grauenhaft, fällt dadurch auch noch kleiner aus, ebenfalls die nähte schlechter, schade. ;2
1709054;Schöne leichte Sommerqualität, ideal für heiße Tage! Im 5er Pack sehr preiswert! Schöne Farbauswahl von Bon Prix! Ich hatte die Limone ....... Variante bestellt. Farben sehr schön! Passt sehr gut zu vielen Kleidungsstücken. Sitzen sehr gut und die Länge ist auch gut!;5
8623725;Super Qualität, sitzt perfekt, modelliert die Figur. ;5
553018;Ich habe mir die Schuhe in weiß bestellt, bin sehr zufrieden. Habe 38/39 und die Schuhe passen perfekt. ;5
654563;Farben sind sehr, Preis Leistungsverhältnis super, sitzt perfekt;5
8623725;super Passform, gute Verarbeitung, tolles Material;4
515928;Passt schön zum BH.;4
9743730;ordentliche Verarbeitung, angenehmer Stoff..was er für uns an Wirkung zeigt, werden wir noch sehen...;4
9743730;Super Qualität, tolle Farben, super Preis!!!;5
1709054;Sehen einfach klasse aus, fallen sogar recht groß aus (bei Pölsterchen ganz gut so). Sind echt ein muss. ;5
9743730;toller vorhang, spitzen qualität, sehr gute verdunkelung, orange = tolle farbe, nicht so leuchtend wie abgebildet, aber mir gefällts. habe sonst nirgendwo was vergleichbares zu dem super preis gefunden.;5
655046;sehr angenehm zu tragen und unterstüzt gut beim Sport.;4
515928;Wie fast alle Unterwäsche-Stücke von bonprix ist auch dieser Slip von außergewöhnlich guter Qualität für den Preis! Farbe und Muster sind sehr schön ausgefallen und der Slip passt wie angegossen. Ich trage normalerweise Größe 40, für eine 42 wäre er vielleicht ein wenig eng.;5
434886; Für den Preis toll.;4
553018;Ich mag diese Schuhe sehr gern, habe jetzt schon vier Paar davon. Die Sohlen sind ziemlich dünn daher leg ich mir immer noch eine Barfußsohle rein, dann sind sie herrlich bequem.;4
553018;Preis-Leistung sehr gut;4
654563;Bin begeistert! Habe immer leichte Probleme BHs zu finden, die wirklich passen. Das ist mir hier gelungen. Der Stoff trägt sich sehr leicht und angenehm, da zwickt nichts. Wie das nach mehrmaligem Waschen aussieht, weiß ich leider noch nicht. Aber selbst wenn diese BHs nicht das ewige Leben haben, kann man sie bei dem Preis guten Gewissens immer wieder nachbestellen.;5
553018;ich habe diese schuhe in weiß, ich liiiebe die, am anfang ein paar blasen gehabt, aber jetzt super bequem :);5
515928;Formstabil, angenehm zu tragen;4
709229;Wieso schauen bonprix-Kleider auf den Fotos eigentlich immer viel kürzer aus als sie dann sind?? Ich bin nun wirklich nicht arg klein gewachsen (172cm), aber auch dieses Kleid geht mir bis zu den Knien und sieht, weil groß ausfallend, zumindest in grau einfach zu sehr nach Putzkittel aus... schade!;2
654563;Sehr schönes rot, toller Preis. Ich fand sie etwas zu dünn und locker, bei  etwas größerer Oberweiter gaben sie nicht wirklich Halt, deshalb zurück.;4
553018;schöner leichter Ballerina Schuh;5
1709054;Ich habe diese Shirts gekauft und bin sehr zufrieden damit. Die Farben sind schön und auch der Schnitt entspricht meinen Vorstellungen.;4
709229;Preis und  Leistung sind okay. Musste den Artikle jedoch zurück schicken. Mit steht so etwas einfach nicht.;3
9743730;Er ist genau sooo ausgefallen wie ich es mir gewünscht habe, er ist ein dichter aber weich fallender Stoff, der etwas verdunkelt. Habe ihn in dem tollen grun erhalten. ;5
709229;"Sehr tolles Freizeit Kleid.  Perfekter Schnitt und Länge für meine Figur.  Ich hoffe sehr, dass es das Kleid bald wieder in Uni-Schwarz oder noch anderen Farben geben wird - die momentan verfügbaren habe ich nämlich schon alle ;-) ";5
1709054;Ich bin echt enttäuscht. Nach der 1. Wäsche...30° ist der Ausschnitt ausgeleiert. Außerdem fallen sie sehr groß aus. Gr. 40/42 hängt wie ein Sack. In der Schulter viel zu breit. Ich finde es auch nicht so toll, dass die Shirts in verschiedenen Ländern genäht werden...dadurch ergibt sich meist der Qualitätsunterschied. ;2
553018;Superbequeme hübsche Ballerinas :-);4
1709054;Für den Preis unschlagbar! Eignet sich super, um sie mit Bügelbildern u.ä.zu verschönern und so aus einem sehr preiswerten ein hochwertig aussehendes Shirt zu zaubern. Tolle Farben, ein wenig zu groß für die bestellte Größe, aber das macht nichts;5
9743730;also wenn mann tiere hat sollte man die nicht kaufen, die ziehen die haare total an, aber wenn man keine hat sind die top.;4
1709054;"Ich habe diese T-Shirts in zwei unterschiedlichen Größen. Wer es etwas ""weiter"" mag, der sollte auf alle Fälle eine Nr. größer bestellen. Als ""Druntershirt"" eignen sich die T-Shirts eine Nr. kleiner am besten. Allerdings finde ich das mehr Farben nicht schlecht wären! Super Qualität. Nicht zu dick und auch nicht zu dünn.  Gutes Preisleistungsverhältnis.";5
655046;Dieser BH ist top. Er sitzt prima.;5
709229;"Das graue Kleid fällt groß aus. Trage es mit Hosen darunter. Verzieht sich nach mehrmaligem Waschen etwas, trotz ""Pflege"" nach Anleitung und ist ein angenehmer Stoff. Einige Zeit später habe ich mir noch das gesteifte Kleid bestellt. Da stimmt zwar die Größe, aber der Stoff ist leider anders zusammengesetzt und ist nicht mehr so angenehm zu tragen, wie bei dem grauen Kleid. Schade.";3
1709054;Das Preis-Leistungsverhältnis ist super.. Ich hoffe ich denke das auch noch nach ein paar Wäschen..aber bisher Klasse Ware;5
515928;Den Artikel habe ich schon öfter bestellt, da er genau passt. Preis ist ok.;4
434886;Angenehm zu tragen, sitz gut;4
709229;Stoff gefiel mir gar nicht und es war viel zu groß!;2
9743730;schönes, weiches Material,  Farbe superschön;5
709229;Bisher ist es noch zu kalt um das Strechkleid zu tragen, aber Material, Farbe, Größe ensprechen meinen Vorstellungen.;3
553018;Ich habe mir Ballerinas in schwarz und in weiß bestellt. Normaleweise habe ich die Größe 37,5, aber hier passt 37 perfekt! Auf jeden Fall weiter zu empfehlen! Möchte noch in rot bestellen!;5
553018;"Schuhe sind für den Preis sehr billig verarbeitet, vor allem sieht man den ""dicken Zeh"" sehr deutlich abgebildet, sodass beim längeren Tragen eine kleine unschöne Delle entsteht. Direkt zurückgeschickt";2
553018;leider zeichnen sich die zehen vorne durch den schuh ab - sehr dünnes material. unschön.;2
655046;Sitzt gut beim Joggen!;4
553018;Ich habe Schugröße 43-44 und habe mich aus der Erfahrung heraus für 44 entschieden. Der Schuh war aber leider etwas zu groß. Ansonsten hätte er mir gut gefallen;4
709229;Tolles Kleid für heiße Tage. Super Qualität ;5
515928;Den Slip habe ich in Gr. 44/46 bestellt. Ein super-bequemes Teil !!! Immer wieder gerne !!!;5
654563; super passform;5
553018;Ballerina ist super bequem und auch schick, habe ihn in fast allen Farben, fällt aber ein wenig größer aus.;5
553018;Diese Schuhe laufen sich super schön und sind modich und preiswert zugleich!!;5
9743730;"Der Verdunkelungs-Effekt ist prima. Allerdings wirkte eine der Gardinen an den Seiten ausgeleiert und ""beulig"". Dieser Effekt zeigte sich allerdings erst nach dem Aufhängen. Schade.";2
44970574;An Po und Taille viel zu weit. Das Material für eine Sommerhose zu fest.;3
515928;alles ok, passt genau;5
655046;Sehr angenehmer Tragekomfort;5
709229;Angenehme Stoff ;5
8623725;Der Badeanzug ist wunderschön, leider war er mir wieder mal zu lang und einfach zu dick vom Material her. Ich bin nur 1,60 m gross und muss immer sehr lange suchen um einen passenden Badeanzug zu finden. Schade mal wieder.;4
9743730;Preisleistung ist gut. Sieht am Fenstr gut aus, läst sich nicht so leicht bügeln, bin vorsichtig mit dem Dampfbügeleisen dran gegangen, zum glück nichts passiert!Bei der ersten Wäsche aber an farbe verloren!;4
8623725;Bestellt in Gr. 42, passt genau (Körpergröße 164), kaschiert den Bauch, optimal. Superschnelle Lieferung. ;5
654563;Das Material ist sehr gut verarbeitet. Tragegefühl ist hervorragend. Ein schönes Gefühl auf der Haut. Preis-Leistung finde ich großartig;5
9743730;Material und Verarbeitung  ist gut. Dunkelt sehr gut ab.;5
553018;Passen gut. Kaufe die seit Jahren und bin immer zufrieden.;5
8623725;Meine Frau ist sehr zufrieden.;5
515928;Fällt gut aus. Angenehmes Tragegefühl.;5
655046;sitzt sehr gut ;5
709229;Das Kleid schmiegt sich sehr schön an und die Musterung gefällt mir auch. Der Stoff ist pflegeleicht;5
8623725;Von der Passform her ist er sehr gut. Im Bad habe ich ihn noch nicht testen können.;4
9743730;Ich Kaufte diese Vorhänge ja schon zum zweiten Mal nur andere Farbe und bin sehr zu frieden damit ! Die Lieferung war super schnell am nächsten Tag schon da;5
1709054;Schöne Farben, aber in Größe 40/42 viel zu groß.;3
1709054;Die Shirts fallen leider etwas groß aus. Ich trage normal 42 Hier kann man locker eine Nr kleiner bestellen 36/38 Passt bei mir perfekt;5
709229;Schön weiches Material. Das Kleid fällt schön. Ich denke, ich werde die Träger etwas kürzen lassen, da es in dem Bereich etwas zu groß ist. Die Länge ist aber insgesamt top. ;4
709229;Super Sommerkleid! Weich fließendes Material. Angenehm auf der Haut. Obwohl meine Tochter eigentlich nur Hosen trägt, war sie total begeistert von diesem Kleid. Es kaschiert super kleine Pölsterchen und ist daher Figur umschmeicheln. Der Sommer kann kommen. Das Preis- Leistungsverhältnis ist super. Ganz klare Kaufempfehlung !!!;5
655046;Trägt sich für auf der Haut;4
654563;Waren für meine Tochter passen super;5
709229;Farbe , Material und Stoff top.  Ich mag diesen Schnitt da er ein paar Pfund um die Hüften kaschiert. Was mich immer wieder stört sind die Dopelgrößen . Ich trage Größe 38. Habe die Wahl zwischen 36/38 oder 40/42. 36 ist mir anden Armen zu eng . 40/42 zu weit . Wünschte die Größe würde entsprechend der deutschen Norm gestaltet.;5
9743730;Material und Farbe sind prima und sehen auch super aus - ich freue mich über diese  verdunkelungsvorhänge!;4
9743730;Material und Farbe sind prima und sehen auch super aus - ich freue mich über diese  verdunkelungsvorhänge!;4
8623725;Gutes Preis-Leistungsverhältnis, Qualität sehr gut, gute Paßform;5
8623725;Der Badeanzug sieht schick aus,passt super und der Preis stimmt.;5
9743730;vorhänge sind nicht wirklich zum verdunkeln!!!!!! von daher thema verfehlung würde ich sagen 5-6;1
709229;Alles super;5
8623725;gute Paßform , gute Qualität , Preis topp;5
1709054;Farben sind sehr stark;5
515928;Toller Slip, jedoch passte der dazugehörige BH nicht;5
9743730;Gute Qualität. Verdunkelt sehr gut. Alles wie gewünscht und erwartet. ;5
654563;alles bestens,guter preis.Artikel passt genau,schnelle Lieferung.;5
654563;Schnelle Lieferung  und passt  ;5
655046;Ich die falsche Weite ausgewählt.;4
654563;passt genau;5
553018;Ich habe Größe 39, bei Ballerinas 40... zum Glück las ich die Bewertungen hier vor der Bestellung und es stimmt wirklich... die Ballerinas fallen sehr groß aus. Sie sind aber super bequem, vom ersten Moment an. Ich werde mir noch andere Farben bestellen...;5
709229;Sehr schönes Kleid, ich würde empfehlen, es eine Nummer kleiner zu bestellen, da es ansonsten sehr weit fällt und man dadurch unförmig aussieht.;5
553018;Ich habe indigioblau bestellt und dunkelpetrol bekommen. Die Farbe entspricht leider nicht der Anbbbildung. Ich habe keine Sachen in petrol, weil die Farbe mir nicht steht. Schade. Sonst sehr schöne Ballerinas.;4
709229;Sitzt toll, das Material ist klasse! Hab es jetzt schon in drei Farben. Der Hinweis mit der Größe war sehr hilfreich. Danke!;5
709229;fällt total super... kaschiert auch einen kleinen wachsenden Babybauch... bin begeistert und habe gleich noch zwei weiter Stücke bestellt in anderen Farben.;5
8623725;Passt perfekt . Habe den gleichen nochmal ,der mir leider zu eng geworden ist. Weil er mir sehr gut gefallen hat , habe ich ihn mir nochmal in größer bestellt.;5
709229;Luftiges, lässiges Sommerkleid ;5
9743730;Die Artikel die ich gekauft habe sind zu meiner vollsten Zufriedenheit  angekomme !;5
8623725;Passform ist ok, sieht gut aus und macht schlank, kann ich empfehlen;4
709229;Mit großer Oberweite nicht zu empfehlen. Ansonsten ein qualitativ schönes Kleid.;5
9743730;Sehr,sehr schön!!!!!!!!!!!!!!!!! Super Qualität, Farbe Schwarz sieht sehr edel aus, nach dem waschen alles okay (Wäschenetz und Wollprogramm gewählt, dann knittert nix!) Dafür finde ich dann den Preis angemessen!;5
1709054;trage diese Shirt sehr gerne ,matrial ist angenehm  past perfekt ;5
